content;score;thumbsUpCount;at;appVersion;text_length;word_count
bisa engga kalo pengaktifannya jangan pakai pulsa, masa pulsa 10k baru ngomong beberapa kalimat langsung habis, kalo gitu mau habis berapa banyak, harus isi pulsa 50k dulu baru aktif, hormatilah kami kaum kecil dimana 1k aja begitu berharga;3;0;2025-11-11 18:19:39;;240;38
hp selesai di servis jadi hilang aplikasinya;5;0;2025-11-11 18:15:12;4.7.5;44;7
Mau login di hp baru, sudah verifikasi 10 kali g bisa alasan internet. Internet padahal tidak ada masalah. Aplikasinya g jelas;1;0;2025-11-11 17:52:29;4.7.5;126;21
minta tolong kenapa saya gak dapet kode OTP terus untuk login;4;0;2025-11-11 16:38:10;4.7.5;61;11
mantap;5;0;2025-11-11 16:33:25;4.7.5;6;1
oke;5;0;2025-11-11 16:07:09;4.7.5;3;1
kemudahan dalam transaksi;5;0;2025-11-11 13:50:25;4.7.3;25;3
mau login nggak bisa. udah beberapa hari yang lalu ke kantor bca lampung bca mobile sudah diperbaiki. alasan ke blokir,nggak pernah tuh saya masukin salah id,hari ini error lagi. mulai nggam nyaman;1;2;2025-11-11 11:58:11;4.7.5;197;32
"sekarang agak sedikit lelet klo mau transfer, indikator jg lama merah ny. kdng kalo mau qris hrus refresh berulang"" trus baru bisa pdhal sinyal bagus 🥲";4;1;2025-11-11 11:51:23;4.7.5;151;26
bagus banget;5;0;2025-11-11 11:42:07;4.7.5;12;2
masih bagusan versi sebelum nya, abis updeat terbaru malah terkesan ngelag, berat, lemot .;2;0;2025-11-11 11:26:44;4.7.5;90;14
belum 1 bulan sudah kena biaya ini itu nyesel aku bikin kartu bca, buat kalian2 mending bikin ATM yg lain aja terlalu mahal biaya administrasi ada juga ada juga biaya kartu ATM apa2 an ini 😏;1;0;2025-11-11 08:37:42;4.7.5;190;36
mau masuk aja verifikasi muka kaga bisa bisa gmna ini apk nya BCA jadi jelek;2;0;2025-11-11 08:34:38;;76;15
ganti hp malah suruh daftar ulang , apk bloon;1;0;2025-11-11 08:08:22;4.7.5;45;9
mantapp;5;0;2025-11-11 08:02:10;4.7.5;7;1
mau cek saldo aja sussahnya minta ampun,;1;0;2025-11-11 07:12:59;4.7.5;40;7
ui nya ... sih ok;3;0;2025-11-11 06:47:32;4.7.5;17;5
Sip Dan Oke;5;0;2025-11-11 06:30:06;4.1.5;11;3
Banyak manfaatnya untuk dalam keadaan apapun;5;0;2025-11-11 05:19:32;4.7.5;44;6
lag;1;0;2025-11-10 22:26:10;;3;1
mantap lah👍;5;0;2025-11-10 21:36:11;4.7.5;11;2
Uang masuk tolong cantumin jam nya;1;0;2025-11-10 21:10:12;4.7.5;34;6
update terbaru jadi jelek, lemot dan agak berat di HP, tidak lancar seperti biasanya;2;1;2025-11-10 20:48:56;4.7.5;84;14
manfaat;5;0;2025-11-10 18:01:29;4.7.5;7;1
apl gk kebuka mental terus;1;0;2025-11-10 17:34:45;4.7.5;26;5
Byond bsi registrasi mudah, bca mobile registrasi kenapa susah? hapus sajalah;1;0;2025-11-10 17:10:33;;77;11
tadi saya tarik uang di atm bca, beralamat desa penatahan, penebel. tabanan, bali, uang tidak keluar saldo berkurang, saya lapor kebank disuruh nunggu 5 hari,, sangat sangat buruk, orang kalo dah tarik uang itu sudah penting sekali ini malah disuruh nunggu 5 hari, sangat merugikan nasabah, uang dipotong perbulan lagi kena tarik uang hilang;1;0;2025-11-10 14:24:27;;341;54
good;5;0;2025-11-10 14:10:40;;4;1
saya mengajukan pembukaan rekening malah pulsa habis, kena sms, teruss ribet, di jaman sekarang bank yang lain sudah pada canggih ini mau daftar juga ribet,, malah pulsa habiss terpotong teruss sama sms;4;0;2025-11-10 14:08:18;;202;32
kenapa gabisa liat mutasi rekening;1;0;2025-11-10 13:50:59;4.7.5;34;5
ribet pisan mau login,parah,ga seperti aplikasi bank lain gampang mudah coba di perbaiki lah.login salah masukan nama user sekali langsung diblokir,mau buka blokir harus sms,udah sms harus registrasi di atm,udah registrasi masih susah juga login,cape aing plok;1;1;2025-11-10 09:54:37;4.7.5;260;37
pelayanan nya lama banyak ngobrol nya;1;0;2025-11-10 08:52:31;4.7.5;37;6
knpa setiap mau bukak BCA selalu kluar sendiri.saya tidak bisa pakay;2;0;2025-11-10 07:35:01;4.7.5;68;11
sangat sangat memuaskan;5;0;2025-11-10 06:41:21;4.6.9;23;3
ok;5;0;2025-11-10 05:41:41;4.7.5;2;1
Andalan transaksi;5;0;2025-11-10 01:44:34;4.7.5;17;2
permisi, maaf, ini kenapa gak bisa top-up kartu flazz ya dan opsi top up flazz tak muncul ya?;3;0;2025-11-09 23:28:29;;93;18
human eror, tanpa melakukan kesalahan tiba2 keblokir data tidak tersimpan dengan rapih;1;0;2025-11-09 23:08:55;4.7.5;86;12
buruk;1;0;2025-11-09 22:46:29;;5;1
saya baru2 ini ada kendala diakses masuk saya berusaha nanya ke cs BCA Sampek isi pulsa 50 rb tapi gak ada solusi bener bener kecewa sama BCA, sekelas BCA tapi cs nya bikin bete asli dah kapooook. kalau ada kesempatan mau pindah aja ke bank lain, sebenernya BCA nya aman2 aja tapi CS nya ampun dah;1;0;2025-11-09 22:23:31;;297;56
kata sandi benar kok salah sampai 3x jadi kena blokir dah kata sandi salah apa sengaja di blokir;2;0;2025-11-09 21:31:13;4.7.5;96;18
makin ribet beli pulsa listrik, udh saldo d potong, no token harus d ajuin lg, trus transaksi blm dapat d proses...makin sini makin aneh aja ini bank, kburu mati listriknya, dari jam 18:15 sampe skrng 21:23 masih blm bisa d proses, sudah mengikuti saran inbox tetap ga bisa,;1;3;2025-11-09 21:24:03;4.7.5;274;48
tidak adakah pembaruan untuk aplikasi mbca..;1;0;2025-11-09 20:49:55;4.7.5;44;6
lah ini kenapa akun ku min, disuruh verifikasi ulang dan saya udah lakuin petunjuk dan arahan aplikasi, gak bisa di buka akunnya min tolong dong🙏;5;0;2025-11-09 20:22:30;4.7.5;145;25
indikator merah terus apa lgi trobel ya.. padhal sinyal full;1;0;2025-11-09 20:19:29;;60;10
merah mulu ampun dah;1;0;2025-11-09 19:44:42;4.7.5;20;4
bagaimana cara aktifkan fitur qris tap??;5;0;2025-11-09 18:01:20;4.7.5;40;6
saya tidak bisa login karena harus memasukkan 16 nomor kartu, sedangkan saya belum memiliki kartu fisiknya, selama ini saya menggunakan BCA mobile hanya untuk keperluan digital, tolong bantu saya bagaimana agar dapat login;3;0;2025-11-09 14:26:39;4.7.5;222;33
kenapa setiap kali transaksi ada yg gagal atau error tapi saldo tetap berkurang gimana si bca;1;0;2025-11-09 10:15:26;4.7.5;93;16
sangat membantu buat pembayaran online;5;0;2025-11-09 10:12:04;4.7.5;38;5
Daftar gagal mlulu, sekali SMS hilang 2ribu. Licik kau. parah verifikasi pulsa sampe habis. kena tipu system raimu. cok kecewa;1;0;2025-11-09 09:35:26;4.7.5;126;20
ok;5;0;2025-11-09 08:59:16;4.7.5;2;1
oke;5;0;2025-11-09 07:33:12;4.7.5;3;1
ok;5;0;2025-11-09 03:26:25;;2;1
loading saat login kok jadi lama banget ya;5;0;2025-11-09 03:09:11;4.7.5;42;8
berat di jaringan;2;0;2025-11-09 00:02:58;4.7.5;17;3
otp sulit , keblokir ,padahal udah bner masukin otp :(;1;0;2025-11-08 23:20:51;4.7.5;54;10
ahir2 ini pakai jaringan Wifi tidak bisa transakni;3;0;2025-11-08 23:02:12;4.7.5;50;8
ih gelek🤮;1;0;2025-11-08 20:56:30;4.5.5;9;2
susah benermau cek mutasi 🤷🤦?!!!!;1;0;2025-11-08 20:02:03;4.7.5;33;5
oke;5;0;2025-11-08 19:35:49;4.7.5;3;1
kenapa setiap buka bca harus verifikasi ulang kartunya dan itu sangat mengganggu dan lama apalagi menunggu verifikasi SMS yang tidak cepat dan sangat lamban;1;0;2025-11-08 18:15:59;;156;24
sangat membantu;4;0;2025-11-08 17:55:29;4.7.5;15;2
makin aneh ni BCA mau TF aja GK bisa sama sekali padahal udah ganti jaringan sampe pake wifi juga tetep GK ngaruh tetapi GK ada gangguan apapun yg terjadi, mau simpen no rekening aja juga gk bisa nyimpen sama sekali, yg ada invalid terus padahal no rekening nya udah bener malah invalid Mulu, kadang bisa bikin malu nih aplikasi di kira orang kita GK punya uang di rekening 🤦🏻🤦🏻;1;6;2025-11-08 16:57:40;4.7.5;378;69
ok aja;5;0;2025-11-08 16:42:37;4.7.5;6;2
apakah pemaksaan ikut asuransi itu resmi dari pihak bca ?;4;0;2025-11-08 15:44:53;4.7.5;57;10
ga dpt otp;1;0;2025-11-08 14:42:05;4.7.5;10;3
parah sihh kenapa transfer sesama BCA ko ga ada notifikasi transferan,kecawa banget dengan versi terbaru dari BCA MOBILE;1;0;2025-11-08 13:58:07;4.7.5;120;18
Saya berganti perangkat HP yang baru, setelah install lagi, mengikuti SOP yang tertera. Hanya saja ketika mengirim SMS aktivasi sudah berhari-hari saya tidak mendapatkan balasan dari SMS tersebut, sehingga saya tidak dapat menggunakan aplikasi ini.;2;1;2025-11-08 12:21:25;4.7.5;248;35
kenapa kok ada tulisan SIM ini tidak berlaku ???;1;0;2025-11-08 12:19:11;4.7.5;48;9
kapan bisa pake qris tap di bca Mobile nih?;4;0;2025-11-08 11:51:46;4.7.5;43;9
bca bagus;5;0;2025-11-08 11:28:05;;9;2
kenapa sy tidak bisa login,dan kode negara Indonesia kenapa tidak ada;1;0;2025-11-08 11:13:46;;69;11
bintang 4 dulu, nanti kalo udah ada update Qris Tap kaya di mybca aku kasih bintang 5;4;0;2025-11-08 11:10:22;;85;17
oke;5;0;2025-11-08 10:46:28;4.7.4;3;1
loading nya lama banget OK Verification process in-progress. Please wait for the process to complete... mulu perasaan pulsa banyak sim card 1 jaringab bagus.. payah tolong diperbaiki;1;0;2025-11-08 10:19:37;;182;27
bca memang memuaskan, bagusss maju terus;5;0;2025-11-08 09:17:30;4.7.5;40;6
Transfer dari Pay Pal ke Rekening BCA Gagal terus, rumit dan menyusahkan karna dipotong biaya, 4x transfer gagal terus ditolak;1;0;2025-11-08 09:11:56;;126;20
ini aplikasi ke napa. engga bissa login;3;0;2025-11-08 09:07:24;;39;7
KODE OTP SUSAH MASUK!!!!;1;0;2025-11-08 08:07:28;4.7.5;24;4
sangat membantu;5;0;2025-11-08 06:16:39;4.7.5;15;2
kenapa ingin login kembali susah masuknya;1;0;2025-11-08 05:43:32;4.7.5;41;6
Layanan m banking yang sangat mudah dalam menggunakan nya;5;0;2025-11-08 01:14:58;4.7.5;57;9
tolong benerin fitur hapus nya dong biar ga ribet cman bisa hapus 5;3;0;2025-11-07 23:17:15;4.7.5;67;13
good;5;0;2025-11-07 21:54:57;4.7.5;4;1
menyesal gw pake bca Id ke belokir dahlah ribetnya minta ampunn mau buka id bca juga nanti sekali lagi mau coba nelpon kalo masih gabisa dibuka blokir ya uninstal aja!!!;1;0;2025-11-07 21:05:28;;169;30
MANTAPPP BCAA SALDO SAYA KEMBALI WALAUPUN NOMINAL TIDAK SEBERAPA!.;5;0;2025-11-07 20:26:45;4.7.5;66;9
layanan bca ribet bikin rugi saya penglihan rekening baru sudah dibuka tapi gara gara yang lama masih nyala..sudah gak saya pakai itu pas salah tranferan lahh langsung aja habis sama admin bikin jengkel saja buat rugi tolong yaa bca yang akun gak dipakai jangan aktif biar yg tranfer ke nomor lama tidak bisa kirim kalo nungguiin 3 bulan mah kelamaan kalo selama 3 bulan ada tf lagi laaah duit saya habis potongan admin mulu tapi kartu gak guna jadi males pkai bca kedepannya gak rekomendasi lah;1;0;2025-11-07 20:25:13;4.7.5;495;86
Bca mantap;5;0;2025-11-07 19:59:26;4.7.5;10;2
lebih cepat dalam semua transaksi;5;0;2025-11-07 18:45:04;4.7.5;33;5
tranfernn gagal,di. penerima tidak ada masuk,saldo kepotong di tunggu 2minggu gak ada pengembalian,lapor ke bank suruh tunggu ini itu lah,kacau..!!!;1;0;2025-11-07 18:18:13;4.7.5;148;20
kecewa banget sama bca mobile, aktivasi ulang nya 4 kali masih ga bisa masuk. di update bukannya makin bagus malah makin buruk;3;0;2025-11-07 17:57:08;4.7.5;126;22
susah amat nerima kode otp;1;0;2025-11-07 17:27:52;4.7.5;26;5
ga bisa pake E-wallet;3;0;2025-11-07 16:52:46;4.7.5;21;4
mantap;5;0;2025-11-07 15:36:57;4.7.5;6;1
di bantu proses pendaftaran;5;0;2025-11-07 14:52:39;;27;4
Transfer jadi mudah, mantap 👍🏼;5;0;2025-11-07 14:21:46;4.6.8;30;5
memuas kan;5;0;2025-11-07 13:57:42;4.7.5;10;2
Lambat lemot;1;0;2025-11-07 13:32:41;4.7.5;12;2
sangat bagus;5;0;2025-11-07 13:24:52;4.7.5;12;2
sangat membantu transaksi;5;0;2025-11-07 13:23:47;4.7.5;25;3
hari ini saya tlp 2x halo bca lewat aplikasi dan 2x lewat 1500888 hasilnya tidak ada solusi untuk saya. masalah saya tidak bisa TF lewat bifast 150jt dan RTGS 500jt semuanya over limit harian (udah office hour tetep nggak bisa.jam 8 pagi). halo bca suru coba ulangi secara berkala..sudah dicoba nggak bisa2 juga 1500888 suru delete aplikasi dan download ulang.pas dilakuin tetep suru ke atm juga buat verifikasi. nyesel naro duit di bca kalo masuk duit gampang kalo keluar susah setengah mati.;1;1;2025-11-07 12:59:55;4.7.5;493;82
mantab;5;0;2025-11-07 08:14:43;4.7.5;6;1
mudah untuk bertransaksi;5;0;2025-11-07 06:54:38;4.7.5;24;3
sangat memudah kan kami untuk mentransfer uang ke rekening BCA lainnya;5;0;2025-11-07 04:57:46;4.7.5;70;11
ganti HP bikin ribet m-BCA parah otp ga ke kirim2 ahirnya ke blokir;1;0;2025-11-07 04:20:52;4.7.5;67;13
"ga jelass minta aktivasi tapi ga bisa""";1;0;2025-11-07 01:56:33;4.7.5;38;7
top;5;0;2025-11-07 00:49:53;4.7.3;3;1
good;5;0;2025-11-07 00:07:40;4.7.4;4;1
bagus;5;0;2025-11-06 23:53:33;;5;1
aku suka dengan aplikasinya;5;0;2025-11-06 23:18:09;;27;4
tf pake realtime online gagal tpi ke potong Rp 3500 di coba 1x lgi kepotong lgi wiii total Rp 7000 hmmm lumayan 7k;5;0;2025-11-06 22:49:02;4.7.5;114;23
BCA mobile sudah saya update. kendala masih sama. klik Qris hanya loading.;1;0;2025-11-06 22:09:36;4.7.5;74;12
gampang teransaksi bisa dipercaya;5;0;2025-11-06 21:03:29;;33;4
suruh verifikasi terus;1;0;2025-11-06 20:09:55;4.7.5;22;3
LAILLAHAILLALLAH, BTW AKU NASABAH LAMA UDAH PUNYA AKUN UDAH PUNYA ID MAU LOGIN SUSAHNYA MINTA AMPUN MANA SMS BERBAYAR 2RB /SMS MASIH TTEP GAGAL GABISA MASUK. GA KAYA BANK SEBELAH MASUKIN ID + PASWORD LNGSG BISA LOGIN. NAH INI HARUS MASUKIN NO KARTU LAH MINTA SMS LAH. AUTO UNINSTAL KALO BELUM ADA PERBAIKAN APK NYA. CAPE BGT PDHAL PERLU BANGET MALAM INI.;2;0;2025-11-06 20:01:49;4.6.8;354;62
ini kenapa di upgrade malah buat QR gak bisa ya muter2 terus😤;3;0;2025-11-06 19:12:55;4.7.5;61;12
very good aplication;5;0;2025-11-06 19:05:16;4.7.5;20;3
Udh gk bisa di buka tiba2 kluar di klik kliuar lg,terjadi lg bisa ya ilang sndri app nya;1;0;2025-11-06 19:01:55;4.7.5;88;18
sangat baik.;5;0;2025-11-06 17:45:34;4.7.5;12;2
ini kenapa ya daftar mbca ga bisa2 bacanya transaksi tidak dapat di proses cobalah beberapa saat lagi. tapi pulsa saya 10 RB udah kepotong buat verifikasi 😭😭😏😏;1;0;2025-11-06 17:29:02;;159;27
eror mulu;1;0;2025-11-06 17:16:58;4.7.5;9;2
Susah verifikasi otp, sms verifikasi otp yang diterima baru masuk setelah 30 menit sudah pulsa dipotong.;1;0;2025-11-06 15:49:03;4.7.5;104;16
buka rekening baru aja ribet x banyak ini itu data uda diisi sesuaikn tapi masih banyak ini itu nya dari CS klo ribet gtu pembuatan rekening bagus hapus aja apk nya dari playstore biar yg lain pada tau klo pembuatan rekening lgsg dari kantor g bisa online seseorang buat rek online krna mereka g bisa kekantor terdekat kecuali itu rek buat gajian tpi perlu diingat tidak semua perusahaan menggunakan jasa bank BCA buat gajian;1;1;2025-11-06 15:39:57;4.7.5;425;74
cukup tau aja yang katanya bank nomor satu di indonesia tapi susah minta ampun mau buka rek online. udah telp konfirmasi online tapi terkendala penulisan nama ktp gak sesuai, kan terisi otomatis dari foto ktp & recheck foto juga dari cs online nya. gak bisa diproses data dikembalikan tapi gak ada tuh malah apk nya error dibuka. gak jadi buka juga gpp kok, masih ada bank lain yang lebih manusiawi pembukaan reknya, cuman bagus katanya di sekuritinya aja 🤪😬😌;1;0;2025-11-06 15:36:03;;459;79
kok makin kesini aplikasi ini makin lemot ya.. buka lama.. mau tf lama.. mau cek saldo lama,, mau cek mutasi juga lama apalagi mau bayar qr beeeh lama bingits.. tolong segera diperbaiki ya.. kasihan para pengguna;4;1;2025-11-06 15:15:19;4.7.5;212;36
pembayaran pake Qris kenapa susah bangett siii muter muter ajah..padahal sinyal bagus n ada makin ga bagus aj Qris ny;1;0;2025-11-06 14:02:26;4.7.5;117;20
mau tanya kak,, kenapa stiap Saya buka M banking gak bisa terbuka ya,, selalu menolak aplikasi nya,, mohon di bantu ya kak,,;4;0;2025-11-06 13:54:09;;124;22
ok banget;5;0;2025-11-06 13:23:02;4.7.5;9;2
susah bgtt dri tdi tdpt kode otp pdhl sinyal bgus;4;0;2025-11-06 11:54:23;;49;10
mental terus aja ngabisin pulsa hari gini masih pake pulsa balik jaman batu;1;0;2025-11-06 11:52:53;;75;13
mantab;5;0;2025-11-06 11:42:53;4.7.5;6;1
Alhamdulillah Wasyukurillah 🤲🏻,,Mantab ....,,,;5;0;2025-11-06 11:38:53;4.7.0;46;4
kenapa ya tdk bisa mendapatkan kode otp padahal nomor dan kartunya sama ?;3;0;2025-11-06 10:59:13;4.7.5;73;13
kualitas;5;0;2025-11-06 10:14:45;;8;1
sngt baik;5;0;2025-11-06 10:12:28;4.7.5;9;2
sangat membantu...;5;0;2025-11-06 10:10:04;4.7.5;18;2
transaksi gagal saldo berkurang & ga balik saldonya ,uda 2x begini hadeh;1;0;2025-11-06 10:00:19;;72;12
instal di hp baru, verifikasi nomor kartu 16 digit ok verifikasi nomor KTP ok verifikasi OTP lewat SMS, mana SMS-nya ? kirim ulang kode berulang ulang gak ada juga SMS kodenya... masa' harus datang ke kantor ?;4;0;2025-11-06 08:34:52;4.7.5;209;37
akun saya tiba tiba keluar, ketika login lagi susah sekali padahal jaringan internet pulsa ada dan sim juga sim 1, tapi selalu gagal transaksi tidak dapat diproses gitu aja terus, tolong bagaimana ini;3;1;2025-11-06 06:48:39;4.7.5;200;33
knp nomer rekening sayah tidak terdaftar;2;0;2025-11-06 06:10:34;4.7.5;40;6
bagus;5;0;2025-11-06 04:17:35;4.7.5;5;1
Yang masih menggunakan aplikasi BCA mobile di sarankan segeralah pindah dan beralih ke My BCA lebih lancar tidak ada perbaikan signal kendala dan lain-lain fiture lebih lengkap Qris tidak ada kendala pembayaran apapun lancar sangat puas menggunakan My BCA;5;0;2025-11-06 02:43:28;2.9.5;255;39
sangat tidak rekomendasi, lemot, jelek, buruk;1;0;2025-11-06 00:00:40;4.7.5;45;6
karna hp 1 rusak mau aktf mbngkin susah amat di Poto muka ampun bca nmbh kesini pelayanan bukan nambah bagus.,pengenalan muka aja nggak bisa;5;0;2025-11-05 23:43:14;4.7.5;140;24
sudah bagus;5;0;2025-11-05 23:30:11;4.7.5;11;2
okee;5;0;2025-11-05 22:54:03;4.7.5;4;1
kirim SMS cuma habisin pulsa;1;0;2025-11-05 22:48:00;4.7.5;28;5
mantap;5;0;2025-11-05 22:08:56;4.7.5;6;1
ini BCA Palsu kah? aneh lalu penampilan tidak HD;1;0;2025-11-05 21:59:48;4.7.5;48;9
tolong jaringanya bagus tapi kadang sulit. tingkatkan lagi ya BCA;5;0;2025-11-05 21:20:44;4.7.5;65;10
bagus;5;0;2025-11-05 21:01:41;4.7.5;5;1
tampilannya sangat kuno;1;0;2025-11-05 19:14:59;;23;3
Mengecewakan kirain saya setelah saya kasi bintang 5 udah bisa video call 5 menit padahal sinyal bagus banget dah coba video call sama temen pake pulsa juga bisa saya ini pembuka rekening baru kenapa di persulit ya;5;1;2025-11-05 19:02:44;4.7.3;214;37
ok;5;0;2025-11-05 18:53:45;4.7.5;2;1
suka bgt pake m bca krn mudah tidak ribet;5;0;2025-11-05 17:49:14;4.7.5;41;9
selalu minta verifikasi aja;1;0;2025-11-05 17:43:54;;27;4
mbca oke banget;5;0;2025-11-05 17:13:26;;15;3
di coba dilu;4;0;2025-11-05 16:44:48;4.7.5;12;3
entah kenapa tiba tiba gabisa buka rekening udah masukin no kartunya tetep gabisa buang buang kuota;2;0;2025-11-05 15:40:13;4.7.5;99;16
ok;5;0;2025-11-05 15:21:46;4.7.5;2;1
good;5;0;2025-11-05 15:21:05;4.7.5;4;1
pelayanan cabang KCP CIPONDOH bagus banget Terima kasih kepada kak RIZAL dan kak Tiyya sudah memberikan pelayanan yang terbaik dan membantu segala kebutuhan saya;5;0;2025-11-05 13:15:42;4.7.5;161;24
BCA Bagus;5;0;2025-11-05 11:55:29;4.7.5;9;2
saldo di potong terus sehari di potong 80rbu. awal di isi 50rbu mutasi ada tapi saldo tidak ada trs disisi lagi 40rbu eh di potong lagi sekarang tinggal 14rbu;1;0;2025-11-05 10:28:28;4.7.5;158;29
joss gandos.;5;0;2025-11-05 09:38:55;4.7.5;12;2
Aplikasi BCA mobile paling compatible diantara bank yang lain, lebih aman dan terpercaya... 🙏;5;1;2025-11-05 09:27:07;4.7.5;93;14
simpel tidak ribet;5;0;2025-11-05 07:00:21;4.7.5;18;3
kenapa saldo saya tidak bertambah masih tetap sama padahal cek di mutasi rekening ada uang transfer an masuk tetapi saldo saya tidak bertambah;3;0;2025-11-05 06:49:51;4.7.5;142;23
sudah 7 tahun pake BCA.. 👍👍👍👍👍;5;0;2025-11-05 06:49:08;4.7.5;30;6
🥶;5;0;2025-11-05 05:52:58;4.2.4;1;1
ok;5;0;2025-11-05 05:37:03;;2;1
duit transfer suka nyangkut Mulu pusing;1;0;2025-11-05 00:30:12;;39;6
ini kenapa saya transfer dari dana ke bca gada saldonya ya padahal di dana sudah berhasil di cek m-banking ga nambah saldonya aneh ni bank;1;0;2025-11-05 00:15:32;4.7.5;138;25
NOTIF GAGAL TAPI CEK MUTASI TERKIRIM, SATTT BCA SAAATT!!!!;1;0;2025-11-04 22:37:26;4.6.8;58;9
Mau bayar VA marketplace enggak bisa2, gagal terus. Padahal sinyal WiFi bagus;1;28;2025-11-04 22:31:03;4.7.5;77;12
udah 1hari gangguan ga bisa digunakan;1;0;2025-11-04 21:53:02;4.7.5;37;6
knpa susah login ya;3;0;2025-11-04 21:30:53;4.7.5;19;4
Sangat bermanfaat....;5;0;2025-11-04 17:02:40;4.2.6;21;2
Sangat Baik 👍👍👍;5;0;2025-11-04 16:42:23;4.7.5;15;3
selamat siang untuk admin bca ! saya mau tanya kenapa saldo saya bisa tiba-tiba berkurang Rp. 51.000 padahal tidak saya pake untuk belanja dan sebagainya mohon petunjuk nya untuk segenap admin bca;5;0;2025-11-04 13:38:35;4.7.5;196;32
tolong di munculkan mutasi rekening bayar perbulan ny biar kita bisa tau ke potong brp soalnya saya pernah kartu saya biru perbulan 15rb knp bisa ke potong 40rb???;3;0;2025-11-04 12:16:07;4.7.0;163;28
